gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,ap,at,ceq,che,cogs,csho,dltt,ebit,ebitda,epspx,ibc,invt,ni,nits,oancf,rect,sale,xint,costat,prcc_f
028349,12/31/2023,2023,FS,C,D,STD,ALL,ALLSTATE CORP,USD,3244.0000,103362.0000,15769.0000,,,,7857.0000,,,,,,,-426.0000,,,,379.0000,A,139.980000000000
028349,12/31/2023,2023,INDL,C,D,STD,ALL,ALLSTATE CORP,USD,3244.0000,103362.0000,15769.0000,9240.0000,56121.0000,262.4970,7857.0000,299.0000,973.0000,-1.2000,-213.0000,0.0000,-188.0000,,4228.0000,21220.0000,57094.0000,379.0000,A,139.980000000000
028733,12/31/2021,2021,FS,C,D,STD,EQR,EQUITY RESIDENTIAL,USD,107.0130,21169.2410,10917.6680,,,,8012.6990,,,,,0.0000,,,,,,296.3660,A,90.500000000000
028733,12/31/2021,2021,INDL,C,D,STD,EQR,EQUITY RESIDENTIAL,USD,107.0130,21169.2410,10917.6680,154.0920,1803.8330,375.5270,8012.6990,625.9260,,3.5600,1396.7140,0.0000,1332.8500,,1260.1840,26.1720,2486.2650,296.3660,A,90.500000000000
028733,12/31/2022,2022,FS,C,D,STD,EQR,EQUITY RESIDENTIAL,USD,96.0280,20218.2620,11136.1590,,,,6736.1950,,,,,0.0000,,,,,,294.0850,A,59.000000000000
028733,12/31/2022,2022,INDL,C,D,STD,EQR,EQUITY RESIDENTIAL,USD,96.0280,20218.2620,11136.1590,91.7220,1864.7490,378.4300,6736.1950,807.2330,,2.0600,806.9950,0.0000,776.9110,,1454.7560,23.1440,2730.6920,294.0850,A,59.000000000000
028733,12/31/2023,2023,FS,C,D,STD,EQR,EQUITY RESIDENTIAL,USD,104.4300,20034.5640,11048.5480,,,,7285.8900,,,,,0.0000,,,,,,289.6540,A,61.160000000000
028733,12/31/2023,2023,INDL,C,D,STD,EQR,EQUITY RESIDENTIAL,USD,104.4300,20034.5640,11048.5480,80.3200,1935.2020,379.2910,7285.8900,893.9580,,2.2000,868.4880,0.0000,835.4380,,1532.7980,27.7020,2889.8760,289.6540,A,61.160000000000
028877,12/31/2021,2021,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,4316.0000,50598.0000,24972.0000,568.0000,5447.0000,1418.1190,12807.0000,3093.0000,3637.0000,1.5200,2145.0000,966.0000,2146.0000,,2874.0000,1274.0000,12683.0000,500.0000,A,36.860000000000
028877,12/31/2022,2022,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,5206.0000,51837.0000,25126.0000,535.0000,6496.0000,1408.3940,12493.0000,2880.0000,3417.0000,1.0100,1435.0000,1403.0000,1436.0000,,2837.0000,1668.0000,14057.0000,693.0000,A,35.660000000000
028877,12/31/2023,2023,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,3597.0000,52130.0000,25676.0000,267.0000,6503.0000,1390.4460,11358.0000,3210.0000,3749.0000,1.5600,2181.0000,1253.0000,2181.0000,,1329.0000,1519.0000,14814.0000,496.0000,A,33.320000000000
028930,12/31/2021,2021,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,726.0000,25553.0000,1414.0000,1393.0000,11797.0000,326.3000,10431.0000,1729.0000,2032.0000,3.3600,1099.0000,0.0000,1099.0000,,1177.0000,1982.0000,13829.0000,420.0000,A,165.240000000000
028930,12/31/2022,2022,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,746.0000,24815.0000,568.0000,507.0000,16988.0000,310.6000,10414.0000,3474.0000,3785.0000,7.2700,2358.0000,0.0000,2358.0000,,2363.0000,2571.0000,20773.0000,403.0000,A,148.890000000000
028930,12/31/2023,2023,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,738.0000,25674.0000,-682.0000,338.0000,19414.0000,290.5400,12207.0000,3951.0000,4299.0000,10.2300,3083.0000,0.0000,3083.0000,,3170.0000,2712.0000,23713.0000,565.0000,A,225.510000000000
029011,12/31/2021,2021,INDL,C,D,STD,BYD,BOYD GAMING CORP,USD,102.0310,6224.1690,1538.7460,357.7280,1663.2970,111.3030,3805.8950,923.0800,1190.8670,4.0700,463.8460,20.0900,463.8460,,1010.4110,89.4830,3369.8100,199.5420,A,65.570000000000
029011,12/31/2022,2022,INDL,C,D,STD,BYD,BOYD GAMING CORP,USD,129.9460,6311.1270,1590.6250,295.7650,1815.3470,102.8160,3763.5740,1002.6160,1260.7950,5.8700,639.3770,22.1730,639.3770,,976.1110,111.6110,3555.3770,151.2490,A,54.530000000000
029011,12/31/2023,2023,INDL,C,D,STD,BYD,BOYD GAMING CORP,USD,124.6680,6273.1260,1744.1020,308.6300,1979.3320,96.8320,3582.6100,1006.1610,1262.9410,6.1200,620.0230,20.6920,620.0230,,914.5160,141.4000,3738.4920,174.4470,A,62.610000000000
029028,08/31/2022,2022,INDL,C,D,STD,COST,COSTCO WHOLESALE CORP,USD,17848.0000,64166.0000,20642.0000,11049.0000,197482.0000,442.6640,10349.0000,7793.0000,9693.0000,13.1700,5915.0000,17907.0000,5844.0000,,7392.0000,2241.0000,226954.0000,158.0000,A,522.100000000000
029028,08/31/2023,2023,INDL,C,D,STD,COST,COSTCO WHOLESALE CORP,USD,17483.0000,68994.0000,25058.0000,15234.0000,210509.0000,442.7930,9106.0000,8114.0000,10191.0000,14.1800,6292.0000,16651.0000,6292.0000,,11068.0000,2285.0000,242290.0000,160.0000,A,549.280000000000
029028,08/31/2024,2024,INDL,C,D,STD,COST,COSTCO WHOLESALE CORP,USD,19421.0000,69831.0000,23622.0000,11144.0000,220121.0000,443.1260,9520.0000,9285.0000,11522.0000,16.5900,7367.0000,18647.0000,7367.0000,,11339.0000,2721.0000,254453.0000,169.0000,A,892.380000000000
029156,12/31/2021,2021,INDL,C,D,STD,UFPI,UFP INDUSTRIES INC,USD,319.1250,3245.2710,1978.6130,327.7180,7131.0350,61.9020,354.1990,724.7140,822.8460,8.6100,552.3640,968.9220,535.6400,,512.4770,742.6110,8636.1340,13.8140,A,92.010000000000
029156,12/31/2022,2022,INDL,C,D,STD,UFPI,UFP INDUSTRIES INC,USD,206.9410,3672.0730,2563.9820,595.6360,7723.7160,61.6180,360.5730,957.3820,1070.9440,11.0500,704.9640,980.0250,692.6510,,831.5670,650.7300,9626.7390,13.9100,A,79.250000000000
029156,12/31/2023,2023,INDL,C,D,STD,UFPI,UFP INDUSTRIES INC,USD,203.0550,4017.7970,2999.7610,1157.0010,5667.5560,61.6210,318.4190,652.3050,784.1950,8.2100,514.4570,731.3600,514.3120,,959.8900,578.8260,7218.3840,12.8420,A,125.550000000000
029389,12/31/2021,2021,FS,C,D,STD,SPG,SIMON PROPERTY GROUP INC,USD,1433.2160,33777.3790,3319.6890,,,,23929.0640,,,,,0.0000,,,,,,826.9160,A,159.770000000000
029389,12/31/2021,2021,INDL,C,D,STD,SPG,SIMON PROPERTY GROUP INC,USD,1433.2160,33777.3790,3319.6890,533.9360,2374.2970,328.6200,23929.0640,3193.9270,,6.8400,2568.7070,0.0000,2249.6310,,3637.4020,919.6540,5897.5260,826.9160,A,159.770000000000
029389,12/31/2022,2022,FS,C,D,STD,SPG,SIMON PROPERTY GROUP INC,USD,1491.5830,33011.2740,3097.0890,,,,24115.5830,,,,,0.0000,,,,,,796.7350,A,117.480000000000
029389,12/31/2022,2022,INDL,C,D,STD,SPG,SIMON PROPERTY GROUP INC,USD,1491.5830,33011.2740,3097.0890,621.6280,2380.5380,326.9540,24115.5830,3231.5300,,6.5200,2452.3850,0.0000,2139.5350,,3766.6040,823.5400,5939.4240,796.7350,A,117.480000000000
029389,12/31/2023,2023,FS,C,D,STD,SPG,SIMON PROPERTY GROUP INC,USD,1693.2480,34283.4950,2981.7280,,,,23572.1190,,,,,0.0000,,,,,,894.5540,A,142.640000000000
029389,12/31/2023,2023,INDL,C,D,STD,SPG,SIMON PROPERTY GROUP INC,USD,1693.2480,34283.4950,2981.7280,2168.9910,2478.3370,325.9210,23572.1190,3182.6850,,6.9800,2617.0180,0.0000,2283.1260,,3930.7930,826.1260,6034.4990,894.5540,A,142.640000000000
029733,12/31/2021,2021,INDL,C,D,STD,MLM,MARTIN MARIETTA MATERIALS,USD,356.2000,14393.0000,6535.3000,258.9000,3588.6000,62.4000,5671.3000,1028.0000,1474.4000,11.2500,702.3000,752.6000,702.5000,,1137.7000,784.5000,5414.0000,148.3000,A,440.520000000000
029733,12/31/2022,2022,INDL,C,D,STD,MLM,MARTIN MARIETTA MATERIALS,USD,385.0000,14993.6000,7170.5000,1063.4000,4238.0000,62.1000,4858.9000,1026.6000,1526.0000,13.7400,856.3000,873.7000,866.8000,,991.2000,799.3000,6160.7000,171.7000,A,337.970000000000
029733,12/31/2023,2023,INDL,C,D,STD,MLM,MARTIN MARIETTA MATERIALS,USD,343.3000,15124.9000,8033.2000,1282.3000,4247.3000,61.8210,4451.8000,1579.8000,2087.1000,19.3800,1200.3000,988.6000,1168.9000,,1528.4000,769.9000,6777.2000,170.6000,A,498.910000000000
029736,12/31/2021,2021,INDL,C,D,STD,TSCO,TRACTOR SUPPLY CO,USD,1155.6300,7767.4670,2002.6650,878.0300,8253.9520,113.1250,3594.1120,1369.9980,1640.1560,8.6900,997.1140,2191.1920,997.1140,,1138.7200,17.1000,12731.1050,26.6100,A,238.600000000000
029736,12/31/2022,2022,INDL,C,D,STD,TSCO,TRACTOR SUPPLY CO,USD,1398.2880,8489.9900,2042.4160,202.5020,9232.5130,110.2510,3920.5840,1445.2430,1788.3050,9.7800,1088.7120,2709.5970,1088.7120,,1356.9790,0.0000,14204.7170,30.6330,A,224.970000000000
029736,12/31/2023,2023,INDL,C,D,STD,TSCO,TRACTOR SUPPLY CO,USD,1179.8030,9188.1510,2149.7620,397.0710,9327.5220,107.9760,4663.2100,1478.9120,1871.9610,10.1500,1107.2260,2645.8540,1107.2260,,1334.0330,2.4610,14555.7410,46.5100,A,215.030000000000
029875,12/31/2021,2021,FS,C,D,STD,AVB,AVALONBAY COMMUNITIES INC,USD,63.7220,19902.0160,10932.5270,,,,8161.7810,,,,,1118.2470,,,,,,253.1020,A,252.590000000000
029875,12/31/2021,2021,INDL,C,D,STD,AVB,AVALONBAY COMMUNITIES INC,USD,63.7220,19902.0160,10932.5270,543.7880,1615.6570,139.7520,8161.7810,644.9360,,7.1900,1004.3560,0.0000,1004.2990,,1203.1700,0.0000,2333.4350,253.1020,A,252.590000000000
029875,12/31/2022,2022,FS,C,D,STD,AVB,AVALONBAY COMMUNITIES INC,USD,72.8020,20457.7640,11253.4760,,,,7870.4160,,,,,1284.2790,,,,,,264.9280,A,161.520000000000
029875,12/31/2022,2022,INDL,C,D,STD,AVB,AVALONBAY COMMUNITIES INC,USD,72.8020,20457.7640,11253.4760,734.2450,1734.0920,139.9170,7870.4160,816.1190,,8.1300,1136.4380,0.0000,1136.7750,,1421.9320,0.0000,2646.8400,264.9280,A,161.520000000000
029875,12/31/2023,2023,FS,C,D,STD,AVB,AVALONBAY COMMUNITIES INC,USD,87.7030,20678.2140,11783.2410,,,,7825.4610,,,,,1474.5800,,,,,,253.1250,A,187.220000000000
029875,12/31/2023,2023,INDL,C,D,STD,AVB,AVALONBAY COMMUNITIES INC,USD,87.7030,20678.2140,11783.2410,530.9600,1805.0970,142.0250,7825.4610,867.4970,,6.5600,928.4380,0.0000,928.8250,,1560.0290,0.0000,2781.3630,253.1250,A,187.220000000000
029901,07/31/2022,2022,INDL,C,D,STD,CPRT,COPART INC,USD,187.1700,5308.8640,4625.5990,1384.2360,1776.7870,238.0410,95.6830,1374.9970,1512.9820,4.5900,1090.1300,58.7910,1090.1300,,1176.6830,628.4550,3500.9210,16.6880,A,128.100000000000
029901,07/31/2023,2023,INDL,C,D,STD,CPRT,COPART INC,USD,180.0160,6737.8790,5987.4400,2363.9840,1990.4300,478.6720,88.0820,1486.5690,1646.0470,2.6000,1237.7410,39.9730,1237.7410,,1364.2100,708.6120,3869.5180,,A,88.390000000000
029901,07/31/2024,2024,INDL,C,D,STD,CPRT,COPART INC,USD,193.3330,8427.7640,7524.0110,3422.1580,2158.9210,962.9670,97.4290,1573.2230,1762.9840,1.4200,1362.3470,43.6390,1363.0200,,1472.5640,785.8770,4236.8230,,A,52.330000000000
029984,12/31/2021,2021,FS,C,D,STD,PLD,PROLOGIS INC,USD,1252.7670,58486.2200,33362.9250,,,,17177.7580,,,,,669.6880,,,,,,307.7710,A,168.360000000000
029984,12/31/2021,2021,INDL,C,D,STD,PLD,PROLOGIS INC,USD,1252.7670,58486.2200,33362.9250,556.1170,2848.8640,739.8270,17177.7580,2022.5350,,3.9700,3148.5900,0.0000,2939.7230,,2996.0420,593.2440,5164.5660,307.7710,A,168.360000000000
029984,12/31/2022,2022,FS,C,D,STD,PLD,PROLOGIS INC,USD,1711.8850,87897.4480,53173.3340,,,,24481.8320,,,,,531.2570,,,,,,369.1340,A,112.730000000000
029984,12/31/2022,2022,INDL,C,D,STD,PLD,PROLOGIS INC,USD,1711.8850,87897.4480,53173.3340,278.4830,3362.2070,923.1420,24481.8320,2594.8950,,4.2800,3555.3980,0.0000,3364.8560,,4126.4300,637.8500,6288.1850,369.1340,A,112.730000000000
029984,12/31/2023,2023,FS,C,D,STD,PLD,PROLOGIS INC,USD,1766.0180,93020.8400,53117.7760,,,,29067.5450,,,,,461.6570,,,,,,757.9520,A,133.300000000000
029984,12/31/2023,2023,INDL,C,D,STD,PLD,PROLOGIS INC,USD,1766.0180,93020.8400,53117.7760,530.3880,4548.5800,924.3910,29067.5450,3488.9310,,3.3000,3253.1450,0.0000,3059.2140,,5373.0580,554.3370,8427.9170,757.9520,A,133.300000000000
030032,03/31/2022,2021,INDL,C,D,STD,EXP,EAGLE MATERIALS INC,USD,113.6790,2579.6520,1133.5560,19.4160,1213.0970,38.7110,967.4770,472.8130,601.6240,9.2300,374.2470,236.6610,374.2470,,517.1710,183.4780,1861.5220,24.8110,A,128.360000000000
030032,03/31/2023,2022,INDL,C,D,STD,EXP,EAGLE MATERIALS INC,USD,110.4080,2781.0020,1185.6940,15.2420,1370.2490,35.7680,1103.9720,585.6360,724.1900,12.5400,461.5400,291.8820,461.5400,,541.7260,211.3190,2148.0690,35.5920,A,146.750000000000
030032,03/31/2024,2023,INDL,C,D,STD,EXP,EAGLE MATERIALS INC,USD,127.1830,2947.0190,1308.5350,34.9250,1424.1440,34.1440,1102.3360,625.5260,775.3580,13.7200,477.6390,373.9230,477.6390,,563.9380,212.8950,2259.2970,43.3000,A,271.750000000000
030067,12/31/2021,2021,FS,C,D,STD,ADC,AGREE REALTY CORP,USD,32.4000,5226.9060,3242.6870,,,,1710.3360,,,,,12.8240,,,,,,50.6270,A,71.360000000000
030067,12/31/2021,2021,INDL,C,D,STD,ADC,AGREE REALTY CORP,USD,32.4000,5226.9060,3242.6870,45.2500,138.7090,71.2850,1710.3360,175.1580,,1.7900,122.8760,0.0000,122.2730,,246.3150,53.4420,339.3230,50.6270,A,71.360000000000
030067,12/31/2022,2022,FS,C,D,STD,ADC,AGREE REALTY CORP,USD,42.0650,6713.1890,4453.9980,,,,1957.4780,,,,,65.9320,,,,,,64.6960,A,70.930000000000
030067,12/31/2022,2022,INDL,C,D,STD,ADC,AGREE REALTY CORP,USD,42.0650,6713.1890,4453.9980,28.9090,186.8660,90.1730,1957.4780,212.8270,,1.8400,153.0350,0.0000,152.4370,,362.1210,65.8410,429.8140,64.6960,A,70.930000000000
030067,12/31/2023,2023,FS,C,D,STD,ADC,AGREE REALTY CORP,USD,56.5120,7774.8360,5024.2110,,,,2426.3950,,,,,36.8740,,,,,,83.0760,A,62.950000000000
030067,12/31/2023,2023,INDL,C,D,STD,ADC,AGREE REALTY CORP,USD,56.5120,7774.8360,5024.2110,14.5240,250.1690,100.5190,2426.3950,252.5380,,1.7000,170.5470,0.0000,169.9590,,391.5980,82.9540,537.4950,83.0760,A,62.950000000000
030076,03/31/2022,2021,FS,C,D,STD,HLNE,HAMILTON LANE INC,USD,2.8270,1294.9460,346.8620,,,,251.7420,,,,,0.0000,,,,,,4.6380,A,77.290000000000
030076,03/31/2022,2021,INDL,C,D,STD,HLNE,HAMILTON LANE INC,USD,2.8270,1294.9460,346.8620,76.1970,192.8600,37.2810,251.7420,169.5640,175.0590,4.0200,247.2530,0.0000,145.9860,,169.5230,53.7410,367.9190,4.6380,A,77.290000000000
030076,03/31/2023,2022,FS,C,D,STD,HLNE,HAMILTON LANE INC,USD,4.5590,1140.5430,415.4290,,,,274.8500,,,,,0.0000,,,,,,8.6170,A,73.980000000000
030076,03/31/2023,2022,INDL,C,D,STD,HLNE,HAMILTON LANE INC,USD,4.5590,1140.5430,415.4290,116.5520,281.2710,38.6120,274.8500,240.0400,247.4820,3.0500,187.1850,0.0000,109.1200,,226.5890,54.3260,528.7530,8.6170,A,73.980000000000
030076,03/31/2024,2023,FS,C,D,STD,HLNE,HAMILTON LANE INC,USD,4.5050,1271.2000,525.1390,,,,272.6920,,,,,0.0000,,,,,,11.1750,A,112.760000000000
030076,03/31/2024,2023,INDL,C,D,STD,HLNE,HAMILTON LANE INC,USD,4.5050,1271.2000,525.1390,119.6190,299.8380,40.5480,272.6920,245.8180,254.0040,3.7200,227.2070,0.0000,140.8580,,120.8520,116.4410,553.8420,11.1750,A,112.760000000000
030098,12/31/2021,2021,INDL,C,D,STD,IR,INGERSOLL RAND INC,USD,670.5000,15154.5000,9001.5000,2109.6000,3074.7000,407.7850,3462.8000,627.6000,1049.7000,1.2600,523.4000,854.2000,562.5000,,615.5000,1009.4000,5152.4000,87.7000,A,61.870000000000
030098,12/31/2022,2022,INDL,C,D,STD,IR,INGERSOLL RAND INC,USD,778.7000,14765.9000,9195.8000,1613.0000,3505.5000,405.1180,2796.5000,882.2000,1315.0000,1.4500,593.3000,1025.4000,604.7000,,860.3000,1192.6000,5916.3000,103.2000,A,52.250000000000
030098,12/31/2023,2023,INDL,C,D,STD,IR,INGERSOLL RAND INC,USD,801.2000,15563.5000,9783.8000,1595.5000,3902.3000,403.3470,2809.9000,1242.0000,1701.1000,1.9200,785.1000,1001.1000,778.7000,,1377.4000,1319.8000,6876.1000,156.7000,A,77.340000000000
030260,12/31/2021,2021,INDL,C,D,STD,SSD,SIMPSON MANUFACTURING INC,USD,57.2150,1484.1250,1183.9980,301.1550,775.7100,43.2170,37.0910,367.4690,409.9460,6.1500,266.4470,443.7560,266.4470,,151.2950,231.0210,1573.2170,1.4240,A,139.070000000000
030260,12/31/2022,2022,INDL,C,D,STD,SSD,SIMPSON MANUFACTURING INC,USD,97.8410,2503.9710,1413.3790,300.7420,1100.3320,42.5600,601.4210,488.6650,549.5550,7.7800,333.9950,556.8010,333.9950,,399.8210,269.1240,2116.0870,15.3350,A,88.660000000000
030260,12/31/2023,2023,INDL,C,D,STD,SSD,SIMPSON MANUFACTURING INC,USD,107.5240,2704.7240,1679.7460,429.8220,1095.3410,42.3230,514.1150,479.5050,554.2120,8.3100,353.9870,551.5750,353.9870,,427.0220,283.9750,2213.8030,12.3220,A,197.980000000000
030384,12/31/2021,2021,FS,C,D,STD,FR,FIRST INDL REALTY TRUST INC,USD,153.0960,4179.0980,2194.8120,,,,1303.1480,,,,,0.0000,,,,,,59.6660,A,66.200000000000
030384,12/31/2021,2021,INDL,C,D,STD,FR,FIRST INDL REALTY TRUST INC,USD,153.0960,4179.0980,2194.8120,58.7800,256.8640,131.7480,1303.1480,179.2660,184.6550,2.0900,277.1710,0.0000,270.9970,,266.8950,103.8310,476.1290,59.6660,A,66.200000000000
030384,12/31/2022,2022,FS,C,D,STD,FR,FIRST INDL REALTY TRUST INC,USD,178.8790,4954.3220,2459.1980,,,,2088.2470,,,,,0.0000,,,,,,68.4980,A,48.260000000000
030384,12/31/2022,2022,INDL,C,D,STD,FR,FIRST INDL REALTY TRUST INC,USD,178.8790,4954.3220,2459.1980,145.1180,284.0130,132.1420,2088.2470,327.4690,334.5390,2.7200,381.6120,0.0000,359.1340,,410.9430,130.0530,652.5240,68.4980,A,48.260000000000
030384,12/31/2023,2023,FS,C,D,STD,FR,FIRST INDL REALTY TRUST INC,USD,143.4290,5175.7650,2562.9750,,,,2245.9620,,,,,0.0000,,,,,,91.7520,A,52.670000000000
030384,12/31/2023,2023,INDL,C,D,STD,FR,FIRST INDL REALTY TRUST INC,USD,143.4290,5175.7650,2562.9750,43.8440,321.0180,132.2890,2245.9620,276.8400,284.4280,2.0800,285.8370,0.0000,274.8160,,304.8150,155.0260,642.5670,91.7520,A,52.670000000000
030651,12/31/2021,2021,INDL,C,D,STD,DAR,DARLING INGREDIENTS INC,USD,307.1180,6133.7280,3280.9600,69.0720,3499.3850,160.7920,1559.2880,534.0590,850.4460,4.0100,657.2900,457.4650,650.9140,,704.4200,495.1670,4741.3690,62.0770,A,69.290000000000
030651,12/31/2022,2022,INDL,C,D,STD,DAR,DARLING INGREDIENTS INC,USD,472.4910,9202.3700,3809.0230,127.3310,5002.6090,159.9700,3456.6720,698.2660,1092.9870,4.5800,747.0920,673.6210,737.6900,,813.7390,720.1560,6532.2040,125.5660,A,62.590000000000
030651,12/31/2023,2023,INDL,C,D,STD,DAR,DARLING INGREDIENTS INC,USD,425.5880,11061.0840,4605.4310,126.7940,5143.0600,159.5340,4521.2730,600.4710,1102.4860,4.0500,660.3890,758.7390,647.7260,,899.2630,821.8900,6788.0800,259.2230,A,49.840000000000
030822,12/31/2021,2021,FS,C,D,STD,O,REALTY INCOME CORP,USD,0.0000,43137.5020,25052.5740,,,,14773.1720,,,,,30.4700,,,,,,325.5700,A,71.590000000000
030822,12/31/2021,2021,INDL,C,D,STD,O,REALTY INCOME CORP,USD,0.0000,43137.5020,25052.5740,355.6800,1070.4070,591.2620,14773.1720,924.1310,,0.8700,360.7470,0.0000,359.4560,,1322.1890,762.6360,2091.5180,325.5700,A,71.590000000000
030822,12/31/2022,2022,FS,C,D,STD,O,REALTY INCOME CORP,USD,0.0000,49673.0920,28713.1490,,,,17876.4980,,,,,29.5350,,,,,,468.0120,A,63.430000000000
030822,12/31/2022,2022,INDL,C,D,STD,O,REALTY INCOME CORP,USD,0.0000,49673.0920,28713.1490,214.3960,1922.5790,660.3000,17876.4980,1306.7060,,1.4200,872.4160,0.0000,869.4080,,2563.8560,1507.0300,3367.7440,468.0120,A,63.430000000000
030822,12/31/2023,2023,FS,C,D,STD,O,REALTY INCOME CORP,USD,0.0000,57779.3570,32941.4670,,,,19384.8050,,,,,31.4660,,,,,,741.2310,A,57.420000000000
030822,12/31/2023,2023,INDL,C,D,STD,O,REALTY INCOME CORP,USD,0.0000,57779.3570,32941.4670,239.3700,2299.2230,752.4600,19384.8050,1661.5690,,1.2600,876.9140,0.0000,872.3090,,2958.7690,2599.6850,4105.3280,741.2310,A,57.420000000000
030861,12/31/2021,2021,INDL,C,D,STD,KNX,KNIGHT-SWIFT TRPTN HLDGS INC,USD,224.8440,10655.5000,6533.1520,354.1080,4526.9630,165.9800,1939.8150,893.1610,1471.0560,4.4800,743.7480,,743.3880,,1190.1530,937.0290,5998.0190,21.1400,A,60.940000000000
030861,12/31/2022,2022,INDL,C,D,STD,KNX,KNIGHT-SWIFT TRPTN HLDGS INC,USD,220.8490,10951.6660,6945.0040,389.7370,5768.5960,160.7060,1980.5980,1000.1620,1659.9860,4.7500,771.1180,,771.3250,,1435.8530,925.2490,7428.5820,50.8030,A,52.410000000000
030861,12/31/2023,2023,INDL,C,D,STD,KNX,KNIGHT-SWIFT TRPTN HLDGS INC,USD,355.1730,12870.7650,7087.3900,466.3500,6112.0280,161.3850,2595.0860,294.6380,1029.7380,1.3500,215.5210,,217.1490,,1161.6760,966.6640,7141.7660,127.1000,A,57.650000000000
030990,12/31/2021,2021,FS,C,D,STD,COF,CAPITAL ONE FINANCIAL CORP,USD,0.0000,432381.0000,56184.0000,,,,35732.0000,,,,,,,,,,,1598.0000,A,145.090000000000
030990,12/31/2021,2021,INDL,C,D,STD,COF,CAPITAL ONE FINANCIAL CORP,USD,272937.0000,432381.0000,56184.0000,28198.0000,14678.0000,413.8590,35732.0000,16551.0000,17355.0000,27.0500,12394.0000,5888.0000,12390.0000,,12310.0000,267370.0000,32033.0000,642.0000,A,145.090000000000
030990,12/31/2022,2022,FS,C,D,STD,COF,CAPITAL ONE FINANCIAL CORP,USD,0.0000,455249.0000,47737.0000,,,,43946.0000,,,,,,,,,,,4123.0000,A,92.960000000000
030990,12/31/2022,2022,INDL,C,D,STD,COF,CAPITAL ONE FINANCIAL CORP,USD,332992.0000,455249.0000,47737.0000,31976.0000,26800.0000,381.3190,43946.0000,10723.0000,11573.0000,17.9800,7360.0000,203.0000,7360.0000,,13809.0000,301195.0000,38373.0000,1588.0000,A,92.960000000000
030990,12/31/2023,2023,FS,C,D,STD,COF,CAPITAL ONE FINANCIAL CORP,USD,0.0000,478464.0000,53244.0000,,,,43510.0000,,,,,,,,,,,12697.0000,A,131.120000000000
030990,12/31/2023,2023,INDL,C,D,STD,COF,CAPITAL ONE FINANCIAL CORP,USD,348413.0000,478464.0000,53244.0000,46224.0000,38921.0000,380.3900,43510.0000,9542.0000,10563.0000,11.9800,4887.0000,854.0000,4887.0000,,20575.0000,307654.0000,49484.0000,3208.0000,A,131.120000000000
031109,12/31/2021,2021,INDL,C,D,STD,AM,ANTERO MIDSTREAM CORP,USD,4.9560,5544.0010,2286.6980,0.0000,220.9580,477.4950,3122.9100,567.9940,677.2440,0.6900,331.6170,0.0000,331.6170,,709.7520,82.8840,898.2020,175.2810,A,9.680000000000
031109,12/31/2022,2022,INDL,C,D,STD,AM,ANTERO MIDSTREAM CORP,USD,5.4360,5791.3200,2192.3180,0.0000,242.3790,478.4970,3361.2820,545.6220,677.6060,0.6800,326.2420,0.0000,326.2420,,699.6040,87.6670,919.9850,189.9480,A,10.790000000000
031109,12/31/2023,2023,INDL,C,D,STD,AM,ANTERO MIDSTREAM CORP,USD,4.4570,5737.6180,2151.7310,0.0660,284.2330,479.7130,3213.2160,621.3020,757.5380,0.7700,371.7860,0.0000,371.7860,,779.0630,89.5620,1041.7710,217.2450,A,12.530000000000
031673,09/30/2022,2022,INDL,C,D,STD,COR,CENCORA INC,USD,40192.8900,56560.6160,-211.5590,3533.1690,230248.3930,206.2040,5496.6480,2791.7080,3489.6510,8.1500,1666.5400,15556.3940,1698.8200,,2702.4780,18625.2430,238587.0060,231.9820,A,135.330000000000
031673,09/30/2023,2023,INDL,C,D,STD,COR,CENCORA INC,USD,45836.0370,62558.7460,522.0030,2689.7730,253357.5540,200.8150,5070.3600,2533.4800,3505.8730,8.6200,1732.5760,17454.7680,1745.2930,,3911.3340,20988.2010,262173.4110,275.6500,A,179.970000000000
031673,09/30/2024,2024,INDL,C,D,STD,COR,CENCORA INC,USD,50942.1620,67101.6670,645.9380,3231.2440,284145.6870,194.9440,4841.7230,3040.1320,4151.8060,7.6000,1519.2730,18998.8330,1509.1200,,3484.6850,23960.0440,293958.5990,248.6820,A,225.080000000000
031887,06/30/2022,2022,INDL,C,D,STD,RMD,RESMED INC,USD,159.2450,5095.8530,3360.7510,282.8770,1426.9660,146.4110,885.7780,1002.1500,1160.0780,5.3400,779.4370,743.9100,779.4370,,351.1470,601.6420,3578.1270,22.3120,A,209.630000000000
031887,06/30/2023,2023,INDL,C,D,STD,RMD,RESMED INC,USD,150.7560,6751.7080,4129.9030,240.3140,1745.2350,147.0640,1548.0870,1151.9970,1316.1130,6.1200,897.5560,998.0120,897.5560,,693.2990,736.4300,4222.9930,60.6150,A,218.500000000000
